Date	Price	Open	High	Low	Vol.	Change %
31-01-17	379.5	379.5	379.5	379.5		0.00%
30-01-17	379.5	379.5	379.5	379.5		0.00%
27-01-17	379.5	379.5	379.5	379.5		0.00%
26-01-17	379.5	379.5	379.5	379.5		0.00%
25-01-17	379.5	379.5	379.5	379.5		0.00%
24-01-17	379.5	379.5	379.5	379.5		0.00%
23-01-17	379.5	379.5	379.5	379.5		0.00%
20-01-17	379.5	379.5	379.5	379.5		0.00%
19-01-17	379.5	379.5	379.5	379.5		0.00%
18-01-17	379.5	379.5	379.5	379.5		0.00%
17-01-17	379.5	379.5	379.5	379.5		0.00%
16-01-17	379.5	379.5	379.5	379.5		0.00%
13-01-17	379.5	379.5	379.5	379.5		0.00%
12-01-17	379.5	379.5	379.5	379.5		0.00%
11-01-17	379.5	379.5	379.5	379.5		0.00%
10-01-17	379.5	379.5	379.5	379.5		0.00%
